"Bill (William Lewis) Guy [Democratic] 1974 Campaign Ad ""Check Mark""",Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/8w7LG15aSyk/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/8w7LG15aSyk?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Bill (William Lewis) Guy [Democratic] 1974 Campaign Ad &quot;Check Mark&quot;""></iframe>"
Max Cleland [Democratic] 1982 Campaign Ad titled “Democracy”,Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/tOfwPn1xy9s/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/tOfwPn1xy9s?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Max Cleland [Democratic] 1982 Campaign Ad titled “Democracy”""></iframe>"
"John (John Joyce)Gilligan [Democratic] 1974 Campaign Ad ""[Welfare Reform & Food for the Needy]""",Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/3aCrbYXJ__Y/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/3aCrbYXJ__Y?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""John (John Joyce)Gilligan [Democratic] 1974 Campaign Ad &quot;[Welfare Reform &amp; Food for the Needy]&quot;""></iframe>"
Leo J. Dworak [Other] 1969 Campaign Ad “Qualifies man”,Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/mLNr5jdk7As/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/mLNr5jdk7As?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Leo J. Dworak [Other] 1969 Campaign Ad “Qualifies man”""></iframe>"
"Jimmy (James Earl) Carter [Democratic] 1976 Campaign Ad ""Welfare""",Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/s3fFLKiPYyM/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/s3fFLKiPYyM?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Jimmy (James Earl) Carter [Democratic] 1976 Campaign Ad &quot;Welfare&quot;""></iframe>"
"Ed Muskie [Democratic] 1972 Campaign Ad ""Spot 6""",Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/naXbzWV5prE/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/naXbzWV5prE?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Ed Muskie [Democratic] 1972 Campaign Ad &quot;Spot 6&quot;""></iframe>"
Ted (Edward Moore) Kennedy [Democratic] 1980 Campaign Ad [New England],Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/AIkif8Vj5qY/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/AIkif8Vj5qY?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Ted (Edward Moore) Kennedy [Democratic] 1980 Campaign Ad [New England]""></iframe>"
"Pat Taylor [Other] 1972 Campaign Ad ""Farm""",Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/Cankdrg5j9Q/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/Cankdrg5j9Q?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Pat Taylor [Other] 1972 Campaign Ad &quot;Farm&quot;""></iframe>"
"Butler (Carson, Jr.)Derrick [Democratic] 1974 Campaign Ad ""Issues""",Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/Fm2pwEWwYrY/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/Fm2pwEWwYrY?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Butler (Carson, Jr.)Derrick [Democratic] 1974 Campaign Ad &quot;Issues&quot;""></iframe>"
"William (Bill) Gunter, Jr.  [Democratic] 1980 Campaign Ad titled “Defense”",Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/XWDcrWsFYaM/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/XWDcrWsFYaM?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""William (Bill) Gunter, Jr.  [Democratic] 1980 Campaign Ad titled “Defense”""></iframe>"
"Dick Gephardt [Democratic] 1988 Campaign Ad ""Truth""",Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/RkszI2eSzHE/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/RkszI2eSzHE?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Dick Gephardt [Democratic] 1988 Campaign Ad &quot;Truth&quot;""></iframe>"
"Quentin Burdick [Democratic] 1976 Campaign Ad “re-elect""",Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/n_JZsGmpUuk/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/n_JZsGmpUuk?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Quentin Burdick [Democratic] 1976 Campaign Ad “re-elect&quot;""></iframe>"
"John F. Kennedy [Democratic] 1960 Campaign Ad ""Eleanor Roosevelt - Endorsement""",Congressional Archives Carl Albert Center,https://www.youtube.com/@cacarchivesOU,video,150,200,1.0,YouTube,https://www.youtube.com/,360,480,https://i.ytimg.com/vi/YJf07ZS9BaU/hqdefault.jpg,"<iframe width=""200"" height=""150"" src=""https://www.youtube.com/embed/YJf07ZS9BaU?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""John F. Kennedy [Democratic] 1960 Campaign Ad &quot;Eleanor Roosevelt - Endorsement&quot;""></iframe>"
